,0,1,2
1145,18,2일 전,"[['낭만순대국 ', '성수동맛집 ', '성수역맛집 ', '성수맛집 ', '먹스타그램 ', '먹신원_성수 ', '토마토순대국 '], '토마토순대국밥']"
1146,53,2일 전,"[['비가나', '비가나카페', '성동세무서옆카페 ', '송정뚝방길카페 ', '스콘맛집', '스콘', '가을', '성수동맛집', '분위기좋은카페 ', '마샬스피커 ', '아담한카페 ', '아지트 ', '전직승무원카페 ', '코칭카페', '1주년 이벤트', '레몬스콘'], '수제스콘']"
1147,0,2일 전,"[['성수동맛집', '성수맛집', '성수역맛집', '성수카페', '성수핫플', '성수동핫플', '성수동핫플레이스', '성수곱창', '성수소곱창', '성수분위기맛집'], '성수곱창맛집']"
1148,107,2일 전,"[['성수동 ', '성수동맛집 ', '성수동카페 ', '옹근달 ', '카페에서는 ', '건진게없네\n', '노랭이 ', '미스테이크 ', 'mistake ', '블랙이날씬해보여 ', '후덕\n', '4일연속 ', '타코야끼 ', '빠이빠이 ', '👋🏻 ', '눈에초점없음 '], '희번덕']"
1149,40,2일 전,"[['성수동맛집 ', '성수동 ', '도치피자 ', '도치피자성수점 ', '서울숲 '], '서울숲맛집']"
1150,26,2일 전,"[['낫벗썸판매중)\n▫️\n▫️\n\U0001f90d 플라스틱 재질의 컵입니다><\n\U0001f90d두 제품 같은 제품이람용!!\n\U0001f90d하는 도우보이 펜팅 벗겨짐 부분이 있어요 문의주세요!\n▫️\n▫️\n📩 문의는 DM 주세요 ୧( “̮ )୨✧\n▫️\n👀 더 많은 상품 구경 👉🏻 ', '낫벗썸판매중 ♡\n▫️\n💸15,000\n▫️\n', '낫띵벗썸띵 ', '낫벗썸 ', '성수동 ', '성수동핫플 ', '성수동맛집 ', '빈티지샵 ', '빈티지토이샵 ', '캐릭터샵 ', '월레스와그로밋 ', '토킹시계 ', '소품샵 ', '빈티지소품 ', '컵 ', '토이샵 ', '스누피 ', '월레스와그로밋피규어 ', '그로밋피규어 ', '월레스와그로밋굿즈', '월레스인형 ', '도우보이 ', '그로밋인형', '월레스와그로밋덕후 ', '캐릭터인형 ', '월레스와그로밋피규어 ', '그로밋피규어 ', '심슨명언 ', '그로밋 ', '그로밋피규어 '], '성수소품샵']"
1151,189,2일 전,"[[], '좋아요 189개']"
1152,7,2일 전,"[['컨버스한별 에 코디했어요~! 정말 다시한번 추천드리고 할인쿠폰도 놓치지 말고 사용하세요~!\n배송은 언제나 그랬든 익일배송입니다! 혹시 딜레이 된다면 이또한 언제나 그랬든 즉시 가능한 날짜 남겨드려요! 감사합니다💕👍\n2일\nthe_____dayly\n', '데일리 ', '데일리룩 ', '직장인코디 ', '데이트 ', '성수동 ', '이태원맛집 ', '성수동맛집 ', '캐스퍼 ', '데이트 ', '혁오 ', '와이드팬츠 ', '와이드슬랙스 ', '여성의류쇼핑몰 ', '마라탕 ', '반포한강공원 ', '로제 ', '로제파스타 ', '여자머리스타일 ', '여자펌 ', '여자옷 '], '쇼핑몰']"
1153,14,2일 전,"[['진짜솥뚜껑삼겹살갈비 ', '성수동맛집 ', '성수맛집 ', '성수역맛집 ', '서울숲맛집 ', '서울숲역맛집 ', '먹스타그램 '], '먹신원_성수']"
1154,21,2일 전,"[['성수다락 ', '성수동맛집 ', '성수맛집 ', '서울숲 ', '뚝섬역 ', '뚝섬역맛집 ', '성수동데이트 ', '성수동핫플 ', '성수동파스타 '], '성수동브런치']"
1155,379,2일 전,"[['성환와인바 '], '출장요리']"
1156,6,2일 전,"[['성수다락 ', '성수동맛집 ', '성수맛집 ', '서울숲 ', '뚝섬역 ', '뚝섬역맛집 ', '성수동데이트 ', '성수동핫플 ', '성수동파스타 '], '성수동브런치']"
1157,31,2일 전,"[[], '좋아요 31개']"
1158,6,2일 전,"[['성수다락 ', '성수동맛집 ', '성수맛집 ', '서울숲 ', '뚝섬역 ', '뚝섬역맛집 ', '성수동데이트 ', '성수동핫플 ', '성수동파스타 '], '성수동브런치']"
1159,11,2일 전,"[['성수다락 ', '성수동맛집 ', '성수맛집 ', '서울숲 ', '뚝섬역 ', '뚝섬역맛집 ', '성수동데이트 ', '성수동핫플 ', '성수동파스타 '], '성수동브런치']"
1160,15,2일 전,"[['ootd ', '성수동지기 ', '성수동 ', '성수동카페 ', '성수동핫플레이스 ', '성수동맛집 ', '성수동카페거리 ', '성수동핫플\n\n'], '사진보정안함못함']"
1161,77,2일 전,"[[], '좋아요 77개']"
1162,7,2일 전,"[['성수다락 ', '성수동맛집 ', '성수맛집 ', '서울숲 ', '뚝섬역 ', '뚝섬역맛집 ', '성수동데이트 ', '성수동핫플 ', '성수동파스타 '], '성수동브런치']"
1163,44,2일 전,"[[], '좋아요 44개']"
1164,4,이 게시물에 대한 댓글 기능이 제한되었습니다.,"[[], '좋아요 4개']"
1165,5,이 게시물에 대한 댓글 기능이 제한되었습니다.,"[[], '좋아요 5개']"
1166,8,2일 전,"[['성수다락 ', '성수동맛집 ', '성수맛집 ', '서울숲 ', '뚝섬역 ', '뚝섬역맛집 ', '성수동데이트 ', '성수동핫플 ', '성수동파스타 '], '성수동브런치']"
1167,596,2일 전,"[['성수동', '뚝도시장', '서울맛집', '서울숲', '밥집언니\n', '다이어트', '서울숲맛집', '일상', '소통', '맞팔', '좋아요\n', '운동하는여자', 'food', 'instafood', '데이트', '맛집\n', '먹팔해요', '감자탕', 'love', 'daily', 'good', '좋아요반사\n', '성수동맛집', '배달맛집', 'instadaily', '운동', 'instagood\n', '먹팔', 'cook'], '먹스타그램']"
1168,5,2일 전,"[[], '좋아요 5개']"
1169,772,이 게시물에 대한 댓글 기능이 제한되었습니다.,"[[], '좋아요 772개']"
1170,20,2일 전,"[['성수역카페 ', '서울숲카페 ', '서울숲맛집 ', '서울숲역카페 ', '성수카페 ', '성수동카페 ', '뚝섬역카페 ', '성수동맛집 ', '성수맛집 ', '먹스타그램 ', '먹신원_성수 '], 'ㅊa']"
1171,3,2일 전,"[['4927\n오늘은 < ', '성수동 신한은행앞 / ', '성수쇼핑센터 롯데리아성수역점 맞은편 >에서 판매합니다.\n맛있는하루보내세요:)\n\n', '오늘은순대 ', '순대푸드트럭 ', '순대트럭 ', '순대맛집 ', '찹쌀순대 ', '토종순대 ', '순대스타그램 ', '성수동맛집 ', '성수역맛집 ', '성수역순대 '], '성수동순대']"
1172,8,2일 전,"[['요즘최애가방\n'], '시기스짱맛']"
1173,0,2일 전,"[['잠수교집 ', '성수동맛집\n'], '추억의맛']"
1174,23,2일 전,"[['건대필라테스 ', '건대입구필라테스 ', '군자필라테스 ', '성수필라테스 ', '구의필라테스 ', '세종대필라테스 ', '이브필라테스 ', '뚝섬필라테스 ', '필라테스 ', '필라테스그램 ', '건대맛집 ', '건대카페 ', '성수동카페 ', '성수동맛집 ', '운동하는여자 ', '운동하는남자 ', '운동스타그램 ', '몸매스타그램 ', '몸스타그램 ', '몸만들기 ', '다이어트 ', '재활운동 ', '자세교정 ', '체형교정 ', '재활전문필라테스 ', '맨즈필라테스 ', '普拉提 ', '韩国美女 ', '美女 '], '韩国留学生']"
1175,135,2일 전,"[[], '성수동맛집 🍚']"
1176,971,2일 전,"[[], '좋아요 971개']"
1177,48,2일 전,"[[], '문화식당']"
1178,70,2일 전,"[[], '좋아요 70개']"
1179,18,2일 전,"[['성수동 '], 'nixmydolly윤재']"
1180,23,2일 전,"[['에스트라'], '아토베리어 @aestura.official']"
1181,0,2일 전,"[['서울 ', '성동구 ', '성수동 ', '서울카페 ', '성수동카페 ', '서울맛집 ', '성수동맛집 ', '디저트 ', '디저트카페 ', '디저트맛집 ', '피곶치 ', '카페 ', '카페맛집 ', '카페추천 ', '카페탐방 ', '카페스타그램 ', '카페투어 ', '디저트추천 ', '먹방 ', '먹부림 ', '먹스타 ', '먹스타그램 ', '먹팔 ', '맛팔 ', '맞팔 ', '인친 ', '소통 ', '일상 ', '좋아요 '], '에이투비']"
1182,44,2일 전,"[['sedici ', '세디치 ', '성수동맛집 ', '성수동파스타 ', '파스타맛집 ', '성수맛집 ', '성수동 ', '뇨끼 ', '파스타 '], '성수동2가']"
1183,143,2일 전,"[['착한족발\n', '착한족발성수점\n', '성수동'], '성수동라이프']"
1184,8,2일 전,"[['사위식당\n', '낙곱새', '성수동맛집 ', '성수동 ', '서울숲맛집 ', '서울숲 ', '데일리 ', 'jmt', '성수역맛집', '성수맛집 ', '성수동카페 ', '맛점 ', '맛저 ', '성수동핫플레이스', 'seoul ', '성수동데이트 ', '건대맛집 ', '일상 ', '포장 ', '갬성 ', '성수동카페거리 '], '성수동맛집사위식당']"
1185,9,2일 전,"[['강아지소통 ', '울산맘소통 ', '맞팔좋아요 ', '선맞팔 ', '맞팔고고 ', '일상소통환영 ', '맞팔감사 ', '반려인소통 ', '맛집소통 ', '맞팔합시다 ', '선팔환영 ', '맞팔가요 ', '선팔하면맞팔바로가요 ', '팔로우환영 ', '댓글좋아요 ', '선팔후댓글맞팔 ', '맘소통 ', '다이어트소통 ', '좋아요반사댓 ', '선팔로우 ', '팔로워하기 ', '선팔후댓글 ', '아들맘소통 ', '인친구함 ', '성수동맛집 '], '군산맛집']"
1186,69,2일 전,"[['잠실맛집 ', '잠실카페 ', '잠실카페추천 ', '서울리즘 ', '서울리즘루프탑 ', '서울루프탑카페 ', '롯데타워뷰 ', '롯데타워뷰카페 ', '시티뷰 ', '시티뷰맛집 ', '칵테일 ', '잠실 ', '성수 ', '서울맛집 ', '서울추천 ', '성수동맛집 '], '잠실술집']"
1187,4,2일 전,"[['고집132성수본점\n여기 진짜 다 맛있다고,,,ㅠㅠㅠㅠ🧡\n모던한 분위기도 취향 제대로 저격해버림!!💘💘\n', '고집132성수본점\n.\n.\n.\n', '성수동맛집고집132 ', '성수동맛집 ', '성수맛집 ', '뚝섬맛집 ', '서울숲맛집 ', '한양대맛집 ', '성수동핫플레이스 ', '성수동데이트 ', '성수동술집 ', '성수동밥집 ', '성수동고기집 '], '고집132']"
1188,17,2일 전,"[['윕성수 ', '윕 ', 'wip ', 'wipseongsu ', '성수역맛집 ', '성수맛집 ', '뚝섬역맛집 ', '뚝섬맛집 ', '성수동맛집 ', '서울숲맛집 ', '서울숲역맛집 ', '먹스타그램 '], '먹신원_성수']"
1189,725,2일 전,"[['독도소주 는 달달하니 쑥쑥 들어가니 니뽄 이 도둑놈시키들이라고 말하는 주정뱅이가 되어가며 나님은 소주 도독놈시키가 됩니다\n\n성수낙낙 ', '원기옥\n\n', '성수동맛집 ', '성동구맛집 ', '한식맛집\n', '육회맛집 ', '어린이대공원맛집 ', '건대맛집\n', '군자동맛집 ', '애미와함께성수동 ', '뚝섬맛집\n'], '네발로집에기어간날']"
1190,426,2일 전,"[[], '어라운드데이']"
1191,139,2일 전,"[[], '좋아요 139개']"
1192,17,2일 전,"[['맛집 ', '성수동맛집 ', '성수동술집 ', '안주 ', '팔로우 '], '맛집추천받아요']"
1193,8,3일 전,"[[], '좋아요 8개']"
1194,0,3일 전,"[['누메로도스\n\n📍위치: 서울 성동구 상원1길 35-9\n⏰영업 시간: 매일 11:00 - 21:00 연중무휴, 평일 break time15:00~17:00\n\n📝오늘은 뚝섬역 7번 출구 근처에 위치한 감성 터지는 양식 레스토랑 누메로도스에 방문했다. 주말이라 그런지 사람이 많아서 30분 정도 밖에서 웨이팅을 한 후에 들어갔다. 들어가자마자 분위기가 너무 좋아서 음식을 먹기도 전에 기분이 좋아졌다.\n첫 주문에 마르게리타 피자🍕와 새우 오일 파스타🦐 그리고 와인은 까베르네 소비뇽🍷을 주문했다. 매콤한 파스타가 먹고 싶어서 새우 오일 파스타에 페페론치노를 부탁드렸는데 원래 들어간다고 하셨다.\n그런데 받은 파스타에서 페페론치노는 찾아볼 수가 없었다,,🌶\n그래도 음식들이 너무 맛있어서 기분 좋게 먹었다 :)\n피자와 파스타를 거의 다 먹어갈 때 쯤 조금 아쉬워서 라스트 오더 시간인 8시 30분에 가지그라탕🍆을 주문했다.\n생각보다 음식이 빨리 나와서 좋았고 여유롭게 세 가지 메뉴와 와인 한병을 싹 비우고 행복하게 식당에서 나왔다.\n\n👨🏻\u200d🍳MENU\n\n📌마르게리타 피자(15,000₩)🍕🇮🇹\n일단 평소에 먹던 마르게리타 피자와 맛이 크게 다른 건 없었고(항상 맛있게 먹었다), 딱 먹기 좋은 크기로 6조각으로 나뉘어져 있었다.\n바질을 사랑하는 나는 마르게리타 피자를 먹을 때 마다 바질이 더 있었으면 좋겠다는 생각을 한다.\n도우는 얇은 편이었고 엣지가 조금 두꺼웠다. 평소에는 엣지를 어떻게 처리할지 고민했었는데, 오일 파스타 소스에 찍어먹으니 너무 맛있었다.\n결론적으로 토마토 소스와 바질, 부팔라치즈의 맛이 너무 조화로워 맛있었다.\n\n📌새우 오일 파스타(17,000₩)🦐🍝\n일단 매콤하지 않았던게 너무 아쉬웠지만, 통새우와 통마늘이 들어가서 좋았고 엔초비의 향도 기분좋게 풍겼다. 그리고 미나리가 오일 파스타에 너무 잘 어울려서 좋았다.\n나는 원래 새우를 먹을 때 머리까지 먹는데 이 파스타에 들어간 새우 머리가 싱싱하고 너무 맛있어서 머리만 모아서 먹고 싶을 정도였다 !\n파스타의 맛은 너무 좋았지만 양이 조금 많이 적었다는 아쉬움이 있었다\n\n📌가지그라탕(14,000₩)🍆🥩🧀🌿\n가지 위에 다진 돼지고기가 올려져 있고, 그 위에는 모짜렐라 치즈로 덮여 있었다. 그리고 밑에는 싱싱한 루꼴라가 깔려있다.\n나는 가지 요리를 평소에도 좋아하지만 가지를 싫어하는 사람들에게는 물컹한 식감에 거부감을 느낄 수 있을 것 같다.\n루꼴라의 향과 라구소스의 맛 때문인지 가지의 향은 그렇게 진하지 않았다.\n나이프로 썰어 먹어야 하기 때문에 애인에게 칼질 솜씨를 뽐내고 싶으면 주문하면 좋을 것 같다 :)\n라스트 오더때 주문하길 잘한 것 같다.\n이 세상 모든 사람들이 가지를 좋아했으면 좋겠다. 가지 짱짱 !\n\n📌 산타 리타 120 까베르네 소비뇽(15,000₩)🍷\n맑은 자주빛의 풍부한 과실향, 과하지 않고 적당한 당도와 산도를 가진 칠레산 레드와인이다. 바디감은 그렇게 많이 느껴지진 않아서 부담스럽지 않고 가볍게 마실 수 있는 와인인 것 같다.\n375ml로 적은 양이지만 그만큼 기분 좋고 가볍게 즐길 수 있는 와인이다.\n\n⚠️오늘의 꿀팁\n1. 금, 토, 일요일 및 공휴일 외에는 예약 필수 !\n2. 피자 엣지는 오일 파스타 소스에 찍어 먹기\n3. 코로나 상생 국민지원금 사용처라는 것\n\n오늘의 한줄평: 음식의 맛을 떠나 분위기가 일단 너무 좋았고, 가격대도 부담스럽지 않아서 와인 한잔 하면서 기분 내기에 너무 좋았다. (⭐️9/10)\n\n', 'numerodos ', '뚝섬맛집 '], '성수맛집']"
1195,490,6월 21일,"[[], '좋아요 490개']"
1196,2,2일 전,"[['미도인 최애 인생 대박 맛집!!!\n', '뚝섬맛집', '성수역맛집추천', '서울숲맛집', '서울숲데이트', '성수맛집미도인', '꼭가야하는곳', '미도인성수', '성수맛집'], '성수동맛집']"
1197,170,2일 전,"[[], '좋아요 170개']"
1198,88,2일 전,"[[], '좋아요 88개']"
1199,7,2일 전,"[['군포 ', '반클리프팔찌 ', '루이비통구두신상 ', '인스타공구 ', '프라다테수토호보백 ', '샤넬백추천 ', '오늘의훈녀 ', '로저비비에슈즈 ', '성남맘 ', '다이어터 ', '입생로랑귀걸이 ', '쇼핑중독 ', '홈데코 ', '광양 ', '샤넬클래식미듐 ', '운정 ', '협재 ', '프라다구두 ', '루이비통키링 ', '분당 ', '성수동맛집 ', '프라다테수토 ', '명품신상백 ', '취미스타그램 '], '버버리트렌치코트']"
1200,43,2일 전,"[[], '좋아요 43개']"
1201,12,2일 전,"[['성수동맛집', '서울맛집', '맛스타그램', '먹스타그램', '샐러드맛집', '포케', '다포케'], '샐러드']"
1202,184,2일 전,"[['잠봉뵈르맛집 ', '성수에르제\n-\n친구가 ', '에르제 잠봉뵈르가 맛있다고 후기를 남겨줘서 구입해 먹어봤어요 ✨\n저의 첫 ', '잠봉뵈르 !!\n2개를 구입해서 하나는 당일에, 하나는 다음 날 먹어봤는데요\n무조건 당일에 바삭함과 함께 드세요 😘\n고소 + 느끼 + 짭짤 다 하는 맛 !\n왜 비싼지 알겠더라구요 😌\n-\n친구가 알려준 tip\n\U0001f90d 전 날 네이버 예약으로 예약하고 가면 바로 픽업 해 오실 수 있습니다!\n-\n\n✔️ 장소 : ', '성수동 ', '에르제성수\n\n', '성수동맛집 ', '성수동카페 ', '성수동카페거리 ', '성수동잠봉뵈르 ', '성수잠봉뵈르 ', '성수맛집 ', '성수동핫플레이스 ', '성수동핫플 ', '성수동디저트맛집 ', '성수동디저트 '], '성수디저트맛집']"
1203,496,2일 전,"[[], '좋아요 496개']"
1204,173,2일 전,"[[], '성수다락🍛']"
1205,27,2일 전,"[['낫벗썸판매중)\n▫️\n▫️\n✔️키 12센치 정도!\n▫️\n▫️\n🍩자그마한 도넛이나 캔 등은 손에 착 넣어지는 아이들입니다!\n🍩팔은 위 아래로 움직일 수 있습니다!\n🍩포장은 뜯어져있디만 안에 제품은 상태 쥬아요❣️\n▫️\n💵판매완료\n▫️\n▫️\n📩문의는 DM 주세요(*≧∀≦*)\n👉', '낫벗썸판매중\n▫️\n▫️\n', '낫띵벗썸띵 ', '낫벗썸 ', '성수동 ', '성수동핫플 ', '성수동맛집 ', '빈티지샵 ', '빈티지토이샵 ', '캐릭터샵 ', '성수동소품샵 ', '소품샵 ', '빈티지소품 ', '토이샵 ', '월레스와그로밋 ', '액자 ', '월레스와그로밋굿즈 ', '월그 ', '마이크 ', '굿즈 ', '핑구 ', '맥토이 ', '월레스와그로밋인형 ', '심슨 ', '덕질 ', '그로밋 ', '디즈니 ', '스펀지 ', '호머심슨 ', '빈티지 '], '심슨명언']"
